epoch,0,trainError,3.74714,testError,4.48047
epoch,1,trainError,3.74518,testError,4.47851
epoch,2,trainError,3.74322,testError,4.47655
epoch,3,trainError,3.74125,testError,4.47458
epoch,4,trainError,3.73929,testError,4.47262
epoch,5,trainError,3.73733,testError,4.47066
epoch,6,trainError,3.73537,testError,4.4687
epoch,7,trainError,3.73341,testError,4.46674
epoch,8,trainError,3.73145,testError,4.46478
epoch,9,trainError,3.72948,testError,4.46281
epoch,10,trainError,3.72752,testError,4.46085
epoch,11,trainError,3.72556,testError,4.45889
epoch,12,trainError,3.7236,testError,4.45693
epoch,13,trainError,3.72164,testError,4.45497
epoch,14,trainError,3.71968,testError,4.45301
epoch,15,trainError,3.71772,testError,4.45105
epoch,16,trainError,3.71575,testError,4.44908
epoch,17,trainError,3.71379,testError,4.44712
epoch,18,trainError,3.71183,testError,4.44516
epoch,19,trainError,3.70987,testError,4.4432
epoch,20,trainError,3.70791,testError,4.44124
epoch,21,trainError,3.70595,testError,4.43927
epoch,22,trainError,3.70398,testError,4.43731
epoch,23,trainError,3.70202,testError,4.43535
epoch,24,trainError,3.70006,testError,4.43339
epoch,25,trainError,3.6981,testError,4.43142
epoch,26,trainError,3.69613,testError,4.42946
epoch,27,trainError,3.69417,testError,4.4275
epoch,28,trainError,3.69221,testError,4.42553
epoch,29,trainError,3.69024,testError,4.42357
epoch,30,trainError,3.68828,testError,4.42161
epoch,31,trainError,3.68631,testError,4.41964
epoch,32,trainError,3.68435,testError,4.41768
epoch,33,trainError,3.68238,testError,4.41571
epoch,34,trainError,3.68042,testError,4.41375
epoch,35,trainError,3.67845,testError,4.41178
epoch,36,trainError,3.67649,testError,4.40982
epoch,37,trainError,3.67452,testError,4.40785
epoch,38,trainError,3.67255,testError,4.40588
epoch,39,trainError,3.67059,testError,4.40392
epoch,40,trainError,3.66862,testError,4.40195
epoch,41,trainError,3.66665,testError,4.39998
epoch,42,trainError,3.66468,testError,4.39801
epoch,43,trainError,3.66271,testError,4.39604
epoch,44,trainError,3.66075,testError,4.39407
epoch,45,trainError,3.65878,testError,4.3921
epoch,46,trainError,3.65681,testError,4.39013
epoch,47,trainError,3.65484,testError,4.38816
epoch,48,trainError,3.65286,testError,4.38619
epoch,49,trainError,3.65089,testError,4.38422
epoch,50,trainError,3.64892,testError,4.38225
epoch,51,trainError,3.64695,testError,4.38028
epoch,52,trainError,3.64497,testError,4.3783
epoch,53,trainError,3.643,testError,4.37633
epoch,54,trainError,3.64102,testError,4.37435
epoch,55,trainError,3.63905,testError,4.37238
epoch,56,trainError,3.63707,testError,4.3704
epoch,57,trainError,3.6351,testError,4.36842
epoch,58,trainError,3.63312,testError,4.36645
epoch,59,trainError,3.63114,testError,4.36447
epoch,60,trainError,3.62916,testError,4.36249
epoch,61,trainError,3.62718,testError,4.36051
epoch,62,trainError,3.6252,testError,4.35853
epoch,63,trainError,3.62322,testError,4.35655
epoch,64,trainError,3.62124,testError,4.35457
epoch,65,trainError,3.61926,testError,4.35259
epoch,66,trainError,3.61728,testError,4.3506
epoch,67,trainError,3.61529,testError,4.34862
epoch,68,trainError,3.61331,testError,4.34663
epoch,69,trainError,3.61132,testError,4.34465
epoch,70,trainError,3.60933,testError,4.34266
epoch,71,trainError,3.60735,testError,4.34067
epoch,72,trainError,3.60536,testError,4.33869
epoch,73,trainError,3.60337,testError,4.3367
epoch,74,trainError,3.60138,testError,4.33471
epoch,75,trainError,3.59939,testError,4.33272
epoch,76,trainError,3.5974,testError,4.33072
epoch,77,trainError,3.5954,testError,4.32873
epoch,78,trainError,3.59341,testError,4.32674
epoch,79,trainError,3.59142,testError,4.32474
epoch,80,trainError,3.58942,testError,4.32275
epoch,81,trainError,3.58742,testError,4.32075
epoch,82,trainError,3.58543,testError,4.31875
epoch,83,trainError,3.58343,testError,4.31675
epoch,84,trainError,3.58143,testError,4.31475
epoch,85,trainError,3.57943,testError,4.31275
epoch,86,trainError,3.57742,testError,4.31075
epoch,87,trainError,3.57542,testError,4.30875
epoch,88,trainError,3.57342,testError,4.30674
epoch,89,trainError,3.57141,testError,4.30474
epoch,90,trainError,3.56941,testError,4.30273
epoch,91,trainError,3.5674,testError,4.30073
epoch,92,trainError,3.56539,testError,4.29872
epoch,93,trainError,3.56338,testError,4.29671
epoch,94,trainError,3.56137,testError,4.2947
epoch,95,trainError,3.55936,testError,4.29268
epoch,96,trainError,3.55734,testError,4.29067
epoch,97,trainError,3.55533,testError,4.28866
epoch,98,trainError,3.55331,testError,4.28664
epoch,99,trainError,3.5513,testError,4.28462
epoch,100,trainError,3.54928,testError,4.2826
epoch,101,trainError,3.54726,testError,4.28058
epoch,102,trainError,3.54524,testError,4.27856
epoch,103,trainError,3.54321,testError,4.27654
epoch,104,trainError,3.54119,testError,4.27452
epoch,105,trainError,3.53917,testError,4.27249
epoch,106,trainError,3.53714,testError,4.27047
epoch,107,trainError,3.53511,testError,4.26844
epoch,108,trainError,3.53308,testError,4.26641
epoch,109,trainError,3.53105,testError,4.26438
epoch,110,trainError,3.52902,testError,4.26235
epoch,111,trainError,3.52699,testError,4.26031
epoch,112,trainError,3.52495,testError,4.25828
epoch,113,trainError,3.52291,testError,4.25624
epoch,114,trainError,3.52088,testError,4.2542
epoch,115,trainError,3.51884,testError,4.25216
epoch,116,trainError,3.5168,testError,4.25012
epoch,117,trainError,3.51475,testError,4.24808
epoch,118,trainError,3.51271,testError,4.24604
epoch,119,trainError,3.51066,testError,4.24399
epoch,120,trainError,3.50862,testError,4.24194
epoch,121,trainError,3.50657,testError,4.23989
epoch,122,trainError,3.50452,testError,4.23784
epoch,123,trainError,3.50247,testError,4.23579
epoch,124,trainError,3.50041,testError,4.23374
epoch,125,trainError,3.49836,testError,4.23168
epoch,126,trainError,3.4963,testError,4.22963
epoch,127,trainError,3.49424,testError,4.22757
epoch,128,trainError,3.49218,testError,4.22551
epoch,129,trainError,3.49012,testError,4.22345
epoch,130,trainError,3.48806,testError,4.22138
epoch,131,trainError,3.48599,testError,4.21932
epoch,132,trainError,3.48393,testError,4.21725
epoch,133,trainError,3.48186,testError,4.21518
epoch,134,trainError,3.47979,testError,4.21311
epoch,135,trainError,3.47771,testError,4.21104
epoch,136,trainError,3.47564,testError,4.20897
epoch,137,trainError,3.47356,testError,4.20689
epoch,138,trainError,3.47149,testError,4.20481
epoch,139,trainError,3.46941,testError,4.20273
epoch,140,trainError,3.46733,testError,4.20065
epoch,141,trainError,3.46524,testError,4.19857
epoch,142,trainError,3.46316,testError,4.19648
epoch,143,trainError,3.46107,testError,4.1944
epoch,144,trainError,3.45898,testError,4.19231
epoch,145,trainError,3.45689,testError,4.19022
epoch,146,trainError,3.4548,testError,4.18812
epoch,147,trainError,3.4527,testError,4.18603
epoch,148,trainError,3.45061,testError,4.18393
epoch,149,trainError,3.44851,testError,4.18183
epoch,150,trainError,3.44641,testError,4.17973
epoch,151,trainError,3.4443,testError,4.17763
epoch,152,trainError,3.4422,testError,4.17552
epoch,153,trainError,3.44009,testError,4.17342
epoch,154,trainError,3.43798,testError,4.17131
epoch,155,trainError,3.43587,testError,4.1692
epoch,156,trainError,3.43376,testError,4.16708
epoch,157,trainError,3.43164,testError,4.16497
epoch,158,trainError,3.42953,testError,4.16285
epoch,159,trainError,3.42741,testError,4.16073
epoch,160,trainError,3.42529,testError,4.15861
epoch,161,trainError,3.42316,testError,4.15649
epoch,162,trainError,3.42104,testError,4.15436
epoch,163,trainError,3.41891,testError,4.15223
epoch,164,trainError,3.41678,testError,4.1501
epoch,165,trainError,3.41465,testError,4.14797
epoch,166,trainError,3.41251,testError,4.14584
epoch,167,trainError,3.41037,testError,4.1437
epoch,168,trainError,3.40823,testError,4.14156
epoch,169,trainError,3.40609,testError,4.13942
epoch,170,trainError,3.40395,testError,4.13727
epoch,171,trainError,3.4018,testError,4.13513
epoch,172,trainError,3.39966,testError,4.13298
epoch,173,trainError,3.3975,testError,4.13083
epoch,174,trainError,3.39535,testError,4.12868
epoch,175,trainError,3.3932,testError,4.12652
epoch,176,trainError,3.39104,testError,4.12436
epoch,177,trainError,3.38888,testError,4.1222
epoch,178,trainError,3.38672,testError,4.12004
epoch,179,trainError,3.38455,testError,4.11787
epoch,180,trainError,3.38238,testError,4.11571
epoch,181,trainError,3.38021,testError,4.11354
epoch,182,trainError,3.37804,testError,4.11136
epoch,183,trainError,3.37587,testError,4.10919
epoch,184,trainError,3.37369,testError,4.10701
epoch,185,trainError,3.37151,testError,4.10483
epoch,186,trainError,3.36933,testError,4.10265
epoch,187,trainError,3.36714,testError,4.10046
epoch,188,trainError,3.36495,testError,4.09828
epoch,189,trainError,3.36276,testError,4.09609
epoch,190,trainError,3.36057,testError,4.09389
epoch,191,trainError,3.35838,testError,4.0917
epoch,192,trainError,3.35618,testError,4.0895
epoch,193,trainError,3.35398,testError,4.0873
epoch,194,trainError,3.35178,testError,4.0851
epoch,195,trainError,3.34957,testError,4.08289
epoch,196,trainError,3.34736,testError,4.08068
epoch,197,trainError,3.34515,testError,4.07847
epoch,198,trainError,3.34294,testError,4.07626
epoch,199,trainError,3.34072,testError,4.07404
epoch,200,trainError,3.3385,testError,4.07182
epoch,201,trainError,3.33628,testError,4.0696
epoch,202,trainError,3.33405,testError,4.06738
epoch,203,trainError,3.33183,testError,4.06515
epoch,204,trainError,3.3296,testError,4.06292
epoch,205,trainError,3.32736,testError,4.06069
epoch,206,trainError,3.32513,testError,4.05845
epoch,207,trainError,3.32289,testError,4.05621
epoch,208,trainError,3.32065,testError,4.05397
epoch,209,trainError,3.3184,testError,4.05173
epoch,210,trainError,3.31616,testError,4.04948
epoch,211,trainError,3.31391,testError,4.04723
epoch,212,trainError,3.31165,testError,4.04498
epoch,213,trainError,3.3094,testError,4.04272
epoch,214,trainError,3.30714,testError,4.04046
epoch,215,trainError,3.30488,testError,4.0382
epoch,216,trainError,3.30261,testError,4.03594
epoch,217,trainError,3.30035,testError,4.03367
epoch,218,trainError,3.29808,testError,4.0314
epoch,219,trainError,3.2958,testError,4.02912
epoch,220,trainError,3.29353,testError,4.02685
epoch,221,trainError,3.29125,testError,4.02457
epoch,222,trainError,3.28896,testError,4.02229
epoch,223,trainError,3.28668,testError,4.02
epoch,224,trainError,3.28439,testError,4.01771
epoch,225,trainError,3.2821,testError,4.01542
epoch,226,trainError,3.2798,testError,4.01312
epoch,227,trainError,3.2775,testError,4.01083
epoch,228,trainError,3.2752,testError,4.00852
epoch,229,trainError,3.2729,testError,4.00622
epoch,230,trainError,3.27059,testError,4.00391
epoch,231,trainError,3.26828,testError,4.0016
epoch,232,trainError,3.26597,testError,3.99929
epoch,233,trainError,3.26365,testError,3.99697
epoch,234,trainError,3.26133,testError,3.99465
epoch,235,trainError,3.25901,testError,3.99233
epoch,236,trainError,3.25668,testError,3.99
epoch,237,trainError,3.25435,testError,3.98767
epoch,238,trainError,3.25202,testError,3.98534
epoch,239,trainError,3.24968,testError,3.983
epoch,240,trainError,3.24734,testError,3.98066
epoch,241,trainError,3.245,testError,3.97832
epoch,242,trainError,3.24265,testError,3.97597
epoch,243,trainError,3.2403,testError,3.97362
epoch,244,trainError,3.23795,testError,3.97127
epoch,245,trainError,3.23559,testError,3.96892
epoch,246,trainError,3.23324,testError,3.96656
epoch,247,trainError,3.23087,testError,3.96419
epoch,248,trainError,3.22851,testError,3.96183
epoch,249,trainError,3.22614,testError,3.95946
epoch,250,trainError,3.22376,testError,3.95708
epoch,251,trainError,3.22139,testError,3.95471
epoch,252,trainError,3.21901,testError,3.95233
epoch,253,trainError,3.21662,testError,3.94994
epoch,254,trainError,3.21424,testError,3.94756
epoch,255,trainError,3.21184,testError,3.94517
epoch,256,trainError,3.20945,testError,3.94277
epoch,257,trainError,3.20705,testError,3.94037
epoch,258,trainError,3.20465,testError,3.93797
epoch,259,trainError,3.20225,testError,3.93557
epoch,260,trainError,3.19984,testError,3.93316
epoch,261,trainError,3.19743,testError,3.93075
epoch,262,trainError,3.19501,testError,3.92833
epoch,263,trainError,3.19259,testError,3.92591
epoch,264,trainError,3.19017,testError,3.92349
epoch,265,trainError,3.18774,testError,3.92106
epoch,266,trainError,3.18531,testError,3.91863
epoch,267,trainError,3.18288,testError,3.9162
epoch,268,trainError,3.18044,testError,3.91376
epoch,269,trainError,3.178,testError,3.91132
epoch,270,trainError,3.17556,testError,3.90888
epoch,271,trainError,3.17311,testError,3.90643
epoch,272,trainError,3.17066,testError,3.90398
epoch,273,trainError,3.1682,testError,3.90152
epoch,274,trainError,3.16574,testError,3.89906
epoch,275,trainError,3.16328,testError,3.8966
epoch,276,trainError,3.16081,testError,3.89413
epoch,277,trainError,3.15834,testError,3.89166
epoch,278,trainError,3.15587,testError,3.88919
epoch,279,trainError,3.15339,testError,3.88671
epoch,280,trainError,3.1509,testError,3.88422
epoch,281,trainError,3.14842,testError,3.88174
epoch,282,trainError,3.14593,testError,3.87925
epoch,283,trainError,3.14343,testError,3.87675
epoch,284,trainError,3.14094,testError,3.87426
epoch,285,trainError,3.13843,testError,3.87175
epoch,286,trainError,3.13593,testError,3.86925
epoch,287,trainError,3.13342,testError,3.86674
epoch,288,trainError,3.13091,testError,3.86422
epoch,289,trainError,3.12839,testError,3.86171
epoch,290,trainError,3.12587,testError,3.85919
epoch,291,trainError,3.12334,testError,3.85666
epoch,292,trainError,3.12081,testError,3.85413
epoch,293,trainError,3.11828,testError,3.8516
epoch,294,trainError,3.11574,testError,3.84906
epoch,295,trainError,3.1132,testError,3.84652
epoch,296,trainError,3.11065,testError,3.84397
epoch,297,trainError,3.1081,testError,3.84142
epoch,298,trainError,3.10555,testError,3.83887
epoch,299,trainError,3.10299,testError,3.83631
epoch,300,trainError,3.10043,testError,3.83375
epoch,301,trainError,3.09786,testError,3.83118
epoch,302,trainError,3.09529,testError,3.82861
epoch,303,trainError,3.09272,testError,3.82604
epoch,304,trainError,3.09014,testError,3.82346
epoch,305,trainError,3.08756,testError,3.82088
epoch,306,trainError,3.08497,testError,3.81829
epoch,307,trainError,3.08238,testError,3.8157
epoch,308,trainError,3.07978,testError,3.8131
epoch,309,trainError,3.07718,testError,3.8105
epoch,310,trainError,3.07458,testError,3.8079
epoch,311,trainError,3.07197,testError,3.80529
epoch,312,trainError,3.06936,testError,3.80268
epoch,313,trainError,3.06674,testError,3.80006
epoch,314,trainError,3.06412,testError,3.79744
epoch,315,trainError,3.0615,testError,3.79482
epoch,316,trainError,3.05887,testError,3.79219
epoch,317,trainError,3.05624,testError,3.78955
epoch,318,trainError,3.0536,testError,3.78692
epoch,319,trainError,3.05095,testError,3.78427
epoch,320,trainError,3.04831,testError,3.78163
epoch,321,trainError,3.04566,testError,3.77898
epoch,322,trainError,3.043,testError,3.77632
epoch,323,trainError,3.04034,testError,3.77366
epoch,324,trainError,3.03768,testError,3.771
epoch,325,trainError,3.03501,testError,3.76833
epoch,326,trainError,3.03233,testError,3.76565
epoch,327,trainError,3.02966,testError,3.76298
epoch,328,trainError,3.02697,testError,3.7603
epoch,329,trainError,3.02429,testError,3.75761
epoch,330,trainError,3.0216,testError,3.75492
epoch,331,trainError,3.0189,testError,3.75222
epoch,332,trainError,3.0162,testError,3.74952
epoch,333,trainError,3.0135,testError,3.74682
epoch,334,trainError,3.01079,testError,3.74411
epoch,335,trainError,3.00807,testError,3.74139
epoch,336,trainError,3.00536,testError,3.73868
epoch,337,trainError,3.00263,testError,3.73595
epoch,338,trainError,2.99991,testError,3.73323
epoch,339,trainError,2.99717,testError,3.73049
epoch,340,trainError,2.99444,testError,3.72776
epoch,341,trainError,2.9917,testError,3.72502
epoch,342,trainError,2.98895,testError,3.72227
epoch,343,trainError,2.9862,testError,3.71952
epoch,344,trainError,2.98344,testError,3.71677
epoch,345,trainError,2.98068,testError,3.71401
epoch,346,trainError,2.97792,testError,3.71124
epoch,347,trainError,2.97515,testError,3.70847
epoch,348,trainError,2.97238,testError,3.7057
epoch,349,trainError,2.9696,testError,3.70292
epoch,350,trainError,2.96681,testError,3.70014
epoch,351,trainError,2.96403,testError,3.69735
epoch,352,trainError,2.96123,testError,3.69456
epoch,353,trainError,2.95844,testError,3.69176
epoch,354,trainError,2.95563,testError,3.68896
epoch,355,trainError,2.95283,testError,3.68615
epoch,356,trainError,2.95001,testError,3.68334
epoch,357,trainError,2.9472,testError,3.68052
epoch,358,trainError,2.94438,testError,3.6777
epoch,359,trainError,2.94155,testError,3.67487
epoch,360,trainError,2.93872,testError,3.67204
epoch,361,trainError,2.93588,testError,3.6692
